Firms,NWP (£m) ,NWP (£m) .1,NWP (£m) .2,NWP (£m) .3,NWP (£m) .4,SCR (£m),SCR (£m).1,SCR (£m).2,SCR (£m).3,SCR (£m).4,EoF for SCR (£m),EoF for SCR (£m).1,EoF for SCR (£m).2,EoF for SCR (£m).3,EoF for SCR (£m).4,SCR coverage ratio,SCR coverage ratio.1,SCR coverage ratio.2,SCR coverage ratio.3,SCR coverage ratio.4,GWP (£m),GWP (£m).1,GWP (£m).2,GWP (£m).3,GWP (£m).4,Total assets (£m),Total assets (£m).1,Total assets (£m).2,Total assets (£m).3,Total assets (£m).4,Total liabilities (£m),Total liabilities (£m).1,Total liabilities (£m).2,Total liabilities (£m).3,Total liabilities (£m).4,Excess of assets over liabilities (£m) [= equity],Excess of assets over liabilities (£m) [= equity].1,Excess of assets over liabilities (£m) [= equity].2,Excess of assets over liabilities (£m) [= equity].3,Excess of assets over liabilities (£m) [= equity].4,Gross claims incurred (£m),Gross claims incurred (£m).1,Gross claims incurred (£m).2,Gross claims incurred (£m).3,Gross claims incurred (£m).4,"Gross BEL (inc. TPs as whole, pre-TMTP) (£m)","Gross BEL (inc. TPs as whole, pre-TMTP) (£m).1","Gross BEL (inc. TPs as whole, pre-TMTP) (£m).2","Gross BEL (inc. TPs as whole, pre-TMTP) (£m).3","Gross BEL (inc. TPs as whole, pre-TMTP) (£m).4","Net BEL (inc. TPs as a whole, pre-TMTP) (£m)","Net BEL (inc. TPs as a whole, pre-TMTP) (£m).1","Net BEL (inc. TPs as a whole, pre-TMTP) (£m).2","Net BEL (inc. TPs as a whole, pre-TMTP) (£m).3","Net BEL (inc. TPs as a whole, pre-TMTP) (£m).4",Pure net claims ratio,Pure net claims ratio.1,Pure net claims ratio.2,Pure net claims ratio.3,Pure net claims ratio.4,Net expense ratio,Net expense ratio.1,Net expense ratio.2,Net expense ratio.3,Net expense ratio.4,Net combined ratio,Net combined ratio.1,Net combined ratio.2,Net combined ratio.3,Net combined ratio.4,Pure gross claims ratio,Pure gross claims ratio.1,Pure gross claims ratio.2,Pure gross claims ratio.3,Pure gross claims ratio.4,Gross expense ratio,Gross expense ratio.1,Gross expense ratio.2,Gross expense ratio.3,Gross expense ratio.4,Gross combined ratio,Gross combined ratio.1,Gross combined ratio.2,Gross combined ratio.3,Gross combined ratio.4
Firm 166,0,0.5608337563402058,50.37860083903124,0.895885249014189,3.5872041909528085,12.304308759775733,11.823851335789072,5.539107651465506,15.705631193571053,13.170650407685512,99.00348550756482,74.74974398323589,37.34968749351028,20.470186819300732,34.764260702546814,2.325288651875933,1.695410949741591,0.0812647040737418,1.5728148197044716,2.8298245276786167,0,13.926499983612823,16.981902649624594,7.545185073286153,7.135591824577706,96.49242439762473,13.036746063597647,114.81193427704186,88.82236467089093,43.604506803303714,8.493913669442069,23.52222457114722,82.26349046300967,58.833742631081776,63.003546606698904,11.297734300289447,71.99199489709261,19.286902833982946,23.804049939547514,13.076082706677735,1.234526612679178,0.012246514750702774,0.6128896753001882,5.923739132799048,0.45503441157561114,3.4479582367702046,42.14029309078732,13.50860493628412,58.43131976321931,20.835557002680734,32.73301385984265,2.3709651919897277,35.462505183925416,29.223768871896453,11.144930170364006,8.720425260658784,3.7093539871323147,-1.3417554976206696,-53.11341120455872,248.85769748715603,16.563656689075,-7.424211262702207,4.7589622032960435,-342.81544194118203,791.287874224126,144.45207303455706,-2.2628742203491243,1.3485855525674453,-112.90157036823334,1222.8794829985777,3.3442306748880317,-0.03473969357504514,30.31470335068726,-152.18898796500275,56.458311905095925,316.02467941565,-0.14010997064722838,53.77073097067541,-197.37967283098058,317.97751386088004,5.0187381842668515,-2.8768802896709755,30.14474135433861,-661.2249520299271,747.847327216452
Firm 167,0,18.217811271878954,5.119029036443832,9.386108956997198,0,8.863019915881507,6.900957863316866,2.25565767562164,3.128209383164903,0,8.91522093095109,20.61176535745064,12.66612372710666,11.203613331864823,0,2.9510376316429605,3.577949383335536,2.810892921916664,6.880775082649503,0,0,16.148747336555857,20.65450997027975,6.836926592119068,0,1394.7541916620632,1294.4897017224432,775.9655727731433,1417.6361325958612,0,365.0244579963038,208.73688103003155,1407.1422465837786,810.7562766388681,0,4.656387816828438,4.886623998432414,15.017157191510218,14.555537372757865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 168,0,0,0,0,0,0.896722578417886,0.04170641782312937,0.4600417747801228,0.27425417076226555,0.08433879174189607,2.8795986005077903,3.15205629872321,3.52403340333339,2.2390328847955283,1.4303904151195088,2.5131246268104546,8.381830567364114,6.138958163014385,12.315580075264979,0.18828148510600082,0,0,0,0,0,4.676137030814761,0.8117063105181855,2.2280625920111214,3.7184458242816465,0.2732698976084012,0.2622290391030344,0.10444550353318358,0.035765621589235165,0.012535975763718066,0.0012471719517515559,0.16071634098650706,1.3488798229617884,3.7852581229347946,4.316604994681536,1.3132038264938342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 169,19.751138717796454,15.112695952178765,45.946303765443886,0,48.92705577934414,1.6470241907671759,6.11802078961374,1.7010385873660308,0,23.11496640678365,0.058956406117685184,6.51092997801064,39.92025066079519,48.308260270580945,11.176113633727084,5.125445059705573,2.4501173564517167,0.5289917698205185,0,1.8057436048769886,14.762839731450367,49.824688369106276,70.43213736392946,0,14.000099514984651,227.43844434107353,259.5247405786012,304.4346476144735,5.784537759793402,399.7060175570201,113.42027850470798,213.00205149559426,194.33044154507684,85.42917987671228,272.7414369849347,51.39588239824038,38.216632001668685,19.175893176341088,19.42955322372439,48.465575822379265,0,0,0,0,21.79283264925122,0,0,0,0,122.31193289224615,0,0,0,0,49.06943761638918,0,0,0,0,0.48096763351376676,0,0,0,0,0.2697044738102849,0,0,0,0,0.5511345456768264,0,0,0,0,0.2303864494986824,0,0,0,0,0.18139811276759607,0,0,0,0,0.04448017096234894
Firm 170,7.670912783474462,1.545133138679648,6.58441678764589,3.789284501974441,6.434805713384589,4.2080545704664685,2.923784876780138,0.5053057354502442,13.829254727948975,19.219003896130936,30.084518684061106,19.46407937697377,22.023435948288316,7.368150117034584,4.8491049939104265,1.8140275561282997,4.015994233823808,3.9001723144233917,4.710114996009781,0.47945434232078554,9.165933146672003,14.556197894609184,37.444443969388075,6.578848590006594,40.63277594391462,61.51616715766291,46.725063900832176,5.040326521398901,79.00465284968061,121.46999596838714,21.085559271026508,48.38115586106476,5.794559631630331,37.95252856982924,68.78855569215263,16.089565277000588,35.579306763457524,32.64926092490754,13.186518568794048,6.790321950207466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 171,45.22755130547253,2.499431391950186,84.33718366841399,29.88591088002858,0,9.025160629489067,19.607531703268624,35.14695425828809,1.1804157175565666,0,40.867309176634336,49.5893430925374,51.22761546644287,42.205545112546396,0,1.8025684466463971,1.5124136658590437,0.8666620465911979,2.9877240802954512,0,49.028369834148116,52.219251947080664,93.93326344149189,118.63718173057678,0,4.78306496361361,82.1695253326426,128.8524663294874,285.6659009234091,0,76.81647400558546,96.26639140076448,112.44293249244079,163.37425266892407,0,28.555577856775194,42.98268801295487,56.83508642214248,22.29461467505027,0,0,50.77864738616659,100.65821343444705,152.96776745583642,8.637008057477443,0,16.453753832971422,2.175315203756809,25.973045272691557,139.29692363721375,0,2.318821926956537,25.56148985440862,91.41190020747828,7.506801961325196,0,1.4364111129447292,0.26447815406761427,0.6026534870326312,0.2264456763153019,0,0.3483564503936335,0.35825426372802693,0.5206659372462573,0.5239146666777675,0,2.4170611169623033,0.18407104803550509,1.8534421817308844,0.051663538359828315,0,1.9947238927580053,0.29615319509149124,0.06869829591886832,0.21358962603995715,0,0.28568216336268915,0.27857768003068384,0.27529434192753455,0.5719728438850182,0,1.649517983181057,1.6346278357099675,0.6180449534330902,0.889142933975218
Firm 172,0,0,0,0,0,9.079355802849575,8.016838305178078,8.063308675788596,1.4173311270640865,1.3244467532133493,34.62753674268581,50.92407191310765,19.518545936418832,2.850622153306262,36.03968302593831,6.28247140122962,8.986729522542086,7.711867104477113,9.378241495450489,3.745759917380251,0,0,0,0,0,12.046018369341102,90.06762489891325,103.22846983020817,31.7101174092174,11.413633508980057,25.42139612791253,2.6521396619101436,23.14759219870637,8.784145275411452,1.4309966073181108,39.65371692958071,2.3165443995978974,0.5358027876874532,1.1514147724242856,10.488829777382783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 173,0,1.1184835523521595,1.2061862510473627,0.10794770691918507,0.3730918444612106,7.312126958592154,7.051075118684247,5.142971122240059,8.14535409794642,8.0137715521154,34.01928203227333,16.237120143444542,46.47408887158848,14.951731642709255,41.99914340978413,2.035443681596597,2.900734633081203,3.014766733315925,3.5224103723406683,0.8795927143199769,0,2.6418268178043443,2.7135132326142575,2.7148016469553147,12.180012448603366,25.80261010324324,0.7545660354298662,53.03360690122225,6.465241461508254,6.936429488744133,0.5385084172199375,0.8814834246626448,2.9336915375732464,2.5758685386959406,-2.4250712376145747,22.328407968023093,0.5044146502937973,34.83122310955942,17.81863809055089,16.670802396436816,-2.6426502408554287,-0.26063371001028723,0,0,0,21.126601869695936,15.910833206803403,27.665571507828265,7.074881346819133,7.116389612382429,29.3594221591429,22.40388158611032,1.8374151720281178,25.438385238815954,2.44737369455287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 174,0,14.147356950559463,14.969953779561623,16.418119535458047,5.72563310473691,17.693807181859523,2.29931049189675,26.21762529851132,9.80929023811993,8.2766992406311,9.457478202581559,24.785036510451143,3.8962296237180274,17.13788732362876,82.2657923822203,2.0334027520531097,2.9746169276164434,2.3202781885750956,1.7342067094697655,4.6382528058742345,0,17.0474071958811,4.464322102822661,18.925783549180686,17.68583962777344,157.6076907697718,87.4492093278314,40.20184226467732,69.72687422268179,61.59017497376622,40.33480312367302,49.259006021508384,98.5068220304848,80.62693852640577,62.96961691687364,32.63454563516706,29.79484435451176,68.20599729262,54.169737076296684,35.67339607682849,11.135638777128605,7.26792165750723,91.5350257826113,0,0,195.3984140313034,201.9064781273963,150.17992545029972,0,0,22.13757093925843,37.35864130191464,67.42327458440185,0,0,0.05026689106812614,0.40337041010020225,0.1699898848290681,0,0,0.058844126812133635,0.816327748752891,1.9875308928608737,0,0,0.008995293453591499,1.2549218446940829,0.6457335018449144,0,0,1.0502203446458733,0.7935796439707997,0.4816793352065644,0,0,0.01785878397099904,0.43052197912858514,0.5080924286184852,0,0,0.10548282678797469,1.0721718472068467,0.7450736725829178,0,0
Firm 175,71.6136123083472,12.176875020331016,53.49233372553487,59.848482956516946,15.932315542876964,11.178427111627139,75.23324198319622,6.638162443952866,147.06144890526673,41.909414754199126,238.71601482778766,167.44777807285112,12.926003483518196,49.71928804940254,298.82953775233347,0.3126276185038887,1.9668427325222577,1.7862162496610885,0.16436743105863244,0.7817577842708632,117.75616750509099,53.58159235076592,117.64827004275611,40.37905056343447,85.6192830027827,4104.397360692147,1830.5777048590437,5029.35770070873,7361.898419245365,9697.925872463871,519.0015851357201,4073.1978010996986,2411.606583202859,7574.288766337924,1810.869590738773,118.6726543002042,31.753029664575077,154.66154698590802,278.4305095310496,444.67169085447745,0,-0.0014256258056373513,0.010801016913503797,-0.021897575530953593,0,0.07161818721453678,0.00015763578500290493,0.2258914350984853,0.06016502261515146,0.04160242559934887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 177,0,0.08874453225043873,0.017202625563915563,0.1094067086611374,0.13138241297785294,0,2.8594087961201566,1.2261813616084134,1.0882089535658248,2.187591717214325,0,20.705697524119724,48.10474903069777,19.7429346595918,45.27169945197115,0,9.09173195605044,26.275476772265627,1.5781711607633406,12.230792230373149,0,0.11095865983003186,0.004681115823043939,0.12472728593970221,0.2648949845738432,0,11.834532174447894,3.086342757479891,1.4913883840662612,34.7486827416143,0,0.27977776037653157,0.00991829819677155,0.29990654873552847,0.628563948297827,0,26.553983429230286,26.219705192206074,41.930673563144985,50.605630545913435,78.25466500558163,4.534959053432464,2.6517682667202696,32.80977946512775,3.155557311180634,58.83583419347484,126.37515183727722,45.82710924618212,66.2175278034803,10.29314074484806,93.31397400796358,51.84365496387179,62.82433511350588,7.569658150301654,39.3727595637151,0.5839340130485519,0.3546168382727088,0.4160209322744922,0.3512466266941465,1.300822321285728,0.3160778451574211,0.4829268628431688,0.4800704115298957,1.032775073861115,0.8710007799249201,0.5685468203840243,0.586234256049584,1.1035970386477245,1.7283826777220124,0.5084765360613505,0.31146863007843933,0.1293091700984923,0.08085213795581521,0.42230384191611536,1.1145523970052047,1.0640330326668885,0.8991786612434803,0.511334300824095,1.16163509781907,0.5113206754762113,2.2154192823393513,0.8833165106878584,0.7885015302200568,0.00561576917782984,1.196603883160599
Firm 178,16.629827253617883,13.045505562333068,14.61681765301869,24.903769662617663,22.32037972529064,10.889022375144428,6.618072135723655,7.8995919148535005,8.625067093382853,7.969238991429629,8.819675458910782,6.969964159499578,18.03638160471665,0.03662676233910658,8.97747971790862,1.9660112051740095,1.0682364230073913,3.451123328257643,1.0782105388899443,2.9278643108874243,27.272612615026734,26.33613348748237,11.133968530284028,46.286524724998515,17.134134594757352,20.34816006084174,24.70090329666668,28.15950257311569,30.981451554389686,17.90629580097138,12.273260570838982,3.6201182836632935,2.8513978296795397,8.376071178884983,5.268415051127583,6.6520838217530445,16.770477952902066,10.047199815256427,12.398433186766455,10.400726182898346,0,0,0,0,0.07765634890646363,0,0,0,0,-0.05220801686501101,0,0,0,0,0.5517230994025432,0,0,0,0,0.877203716693601,0,0,0,0,25.2540152988429,0,0,0,0,11.44487502713148,0,0,0,0,0.46486641040272103,0,0,0,0,13.786296549328378,0,0,0,0,6.943381085402232
Firm 179,2263.2251007002465,1028.3565146607118,537.2812181159775,0,0,43.273115498776896,1804.369327310647,1258.3064392348497,0,0,2633.747475048875,216.23584078358198,2865.818388519883,0,0,2.5675376725033376,0.11865889064724956,0.002012123313570325,0,0,3171.777842695459,1063.222846366199,5942.225260329471,0,0,11085.704660887932,7170.861687636159,9632.556242304425,0,0,1882.6590252255057,3722.883990819502,7074.455837210994,0,0,2633.673809855829,2204.2529757126454,518.1020097703433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 180,4.5095322885901155,12.413173664334924,8.956253627575325,1.8000792257970624,3.181934907019972,41.13925542221586,5.637803446723007,16.989065603672373,30.91702164764883,41.908115248304355,64.90574422381478,145.68544568292657,48.345942160942954,120.06943467524354,151.5279830574909,3.6441976652555286,4.09812498679164,2.856440046667146,3.3458483669039127,5.04513488381991,24.202315414030195,6.312151155606391,3.6830244111627737,2.5414032579828256,6.07082954368828,233.56248543751641,59.23014620705297,121.48558128518259,85.38517824134527,46.110847264638835,18.91601183055077,6.083055177970615,33.45518468021095,45.59750717759708,2.187929030752307,8.08080274843498,166.78783744464147,74.48189317799851,141.3664678206808,102.98726237768479,61.19531570847279,161.03628101169295,103.51322736985504,29.995102387598124,1.3709662636705107,45.65521668095651,45.995759292601534,45.27353357289383,202.25531528911964,117.99827426159212,33.047452343246974,26.62956923441955,186.79062337091844,195.1507122651215,65.73338818856134,1.0523870487740372,0.08104318346670952,1.6937152579774744,0.7622687907213588,0.022833182177429065,0.027620908957137622,0.5401619185511478,0.2542169521688933,0.4921881830183768,0.17035860662832614,2.3882779390311475,0.4949409095282695,0.9477470248598614,0.11834274988884355,0.16030298824612035,0.7766973555581527,0.8552200176120704,0.1535595603355717,0.1935641791811952,0.2407267990440532,0.34632744506710533,0.8286394651884359,0.10025835209939755,0.009298517648804915,0.15776907709183474,1.4203707961535033,1.15539834915926,0.7772721846480388,2.0851481987142075,0.8119264195151683
Firm 181,127.0517311241481,143.28723896736912,146.21594898601072,25.876939054751663,0,140.86654540239007,103.55899998448724,106.99861415734405,164.00171618323498,0,277.5625476914134,140.11059469586797,221.19768741375492,198.0082705379066,0,0.5946158769491048,0.2914671779362015,1.003201550033774,1.9000908980792965,0,184.29452578697826,166.79205720916872,542.4808595212578,373.140559872269,0,49.755591766371154,1552.6871002403295,2149.0519377373034,241.14764001713712,0,225.76700898093944,38.64741975016445,246.7482338895734,275.0512103186884,0,50.7873820565694,49.41958314958784,163.37800825534387,183.09855935225394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 182,507.0339479650777,456.2810785078598,471.282973505661,442.3273749369707,172.22714980593003,529.9746332913633,68.68763857709567,553.0105102516533,484.1421155005585,207.47159654727423,938.4724154116686,862.5672694873164,306.71428250044465,363.58597215677037,1011.0715720829454,1.6705531011110577,2.294176701518744,1.4238164467832979,0.5349793718359094,2.891341357329906,386.34486990712924,839.4067752211913,529.523199037157,281.79110811962147,582.0602895292034,5281.030939854165,1846.123427450848,949.2393500625008,2170.2780129631656,922.578062145423,54.26900342671941,892.3141628789381,122.27100316653522,4087.7856395197564,4729.228328273944,868.0085428926488,872.7593630039369,864.1621745290968,44.26688245807727,441.63650463712474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 183,0.0003742035898184529,0.003765121474130662,0.005356377168699754,0.007246269922212552,0.0024534261659625747,47.257219811799764,31.032637066313708,30.2028106879039,81.84803110304698,72.56743855338388,-92.28577957038566,-48.716626620329706,92.49680807353838,19.16800610614932,90.23569606052438,-3.4882108337284268,-0.09998952538573541,0.8302043702895375,0.49943109628221216,1.0044419688991992,0.0024305425560403582,0.0032926075687181484,0.0017631527214245128,0.0038952713190841524,0.0014248589867887414,0.1461616258620283,0,173.7142445753509,73.44428041773122,31.745805307379193,37.46189747693265,90.39278885343454,27.945605085105395,67.6811723266295,14.177915097663643,-14.571578645212169,-90.5027016436999,59.76114540028765,36.79189732013078,84.46253304107114,18.312250788516433,111.12919112839269,355.94837123103963,341.29743022225875,163.41775194993667,326.818467953666,271.02572620794854,469.2309558842797,51.507341105523125,489.3696529442024,217.35803494226508,26.878049632498055,468.12063830872233,116.6842184343585,106.77118049442974,0.7928746465316782,0.7210868247420703,1.6002087889385934,0.7726103076720416,0.3674821561071045,0.5823143722909044,0.17090044875095237,0.1730784455619514,0.06463839376445125,0.2789814087317582,0.9296072102142126,1.886278593801266,3.2008460333804165,0.4471585554928672,0.4981860309256875,0.7735012763233275,0.5200481716953316,0.3108861354200055,0.9013872378507158,0.7254540557497928,0.5669672796475889,0.4043563841770651,0.3748244393537752,0.3551589592422778,0.3668587602159779,0.9317740091613993,0.9806951642654543,1.914817080902638,0.6487611524422471,2.012077529615037
Firm 184,0,69.11668239739197,29.643372287240336,35.960668038572145,9.604283310498118,98.65360925595233,290.4570953413722,118.95218514286599,206.51260412281428,44.814626194708126,565.6577247091391,522.4512579383436,361.11700389979313,97.49838917147534,571.0419978424275,1.5165257896276774,0.018754935140885533,1.6100415021277874,3.484320555661953,1.761609048041775,0,213.51945405215002,210.31726081076744,130.16306807364467,114.1063806897067,1969.6037320982157,963.2718024847454,1608.8998841487664,1320.999434019773,1819.8320170983109,316.7379414134731,911.448343444819,315.5062320434206,1174.1011331927593,168.36566772481527,242.02806646100063,119.80626031018667,138.80583283118628,282.1078332463974,30.744187451088393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 185,0,0,1.2556968798862608e-08,0,0.0010425489592789667,0,0.6795929095645912,2.5165887694332105,3.3981202687700383,0.05515252517494392,0,5.201785962580692,4.658566493703122,1.0295601782124557,4.243528566002227,0,5.525278356886955,3.8811842788422077,4.14573912592658,2.453455254814786,0,0,0.014603755123715234,0.005508856685521357,0.006362111792194993,0,0.11587045207879747,4.170998447565943,2.5235935528251106,16.998857704083353,0,15.757884218858793,17.293382096581432,12.307729382468873,8.234417874922784,0,0.014223985509133535,7.436669893514698,7.238033382741608,3.7205073956927146,165.67465261166728,342.47620809984056,222.65907109506375,234.069507736287,36.3744146041083,295.1324814806843,412.87584383035346,644.8422917505551,604.2611288882151,619.178974569387,174.83035951912782,183.7896265225412,192.57126522652862,226.16358991400944,140.1815757705312,0.7271620967009205,0.7187360562333505,1.10360907736318,0.04268943117356526,0.6641324873050748,0.13208374682581991,0.4808515828718887,0.5927238409523231,0.2732607735087225,0.5537391742694668,1.100062667018659,2.4367864901947422,0.9599980701995816,0.9800066555690953,1.365777184896423,0.19406931233417613,2.050655040181156,0.9803640152880894,1.4217054591772256,0.7186227055652549,0.12129779866267336,0.0065030312371365355,0.5833318027962694,0.5545391108363044,0.2255184421397627,0.18236531124099437,1.670903726537172,0.567525173019438,1.8020646623899457,0.09124239557177001
Firm 186,0,0,0,0,0,2.418907070539538,6.657849088045034,0.7008999066888078,7.823135232777569,9.814159611358841,149.5787649145452,152.14080171045555,90.40954487552325,157.5644970240506,28.868672290874198,5.555983258946466,42.28968370849173,42.74015564393369,24.780413805635355,10.573028795369524,0.027831164571985454,0.028664448301485068,0.03323693257666016,-0.006439647096137096,0.0393307751063803,331.80224546041774,291.518739454666,791.4813967228334,120.23989204461323,159.76272551821936,762.4951427486712,129.35608617018383,467.05915440562103,191.05060937662995,384.09349105619583,143.90306716608293,146.80066704560022,66.96184465416748,121.33823527821252,46.97224163098531,234.67829324360088,481.1179949926526,165.3040189718721,77.74951089068064,305.42864383134435,162.51518257500805,183.4956804034593,67.02057021926655,432.1306537527132,680.2388731604095,340.57971678904335,49.91522851118144,394.4681709028152,181.18359081522104,641.4660667713342,0.6363370718201701,0.7105874891146055,1.04236558928322,0.6898211221571776,0.32704487030668916,0.6112557205361214,0.46273441586457104,0.019788563355413444,0.2447710268514673,0.3699831730905731,1.8402769633292237,0.3093686667261359,0.5755786561015847,1.9627851268544454,0.1943665677859083,1.124562161661892,0.22192131159392528,0.5926868974914832,0.03970247444881785,1.2114688027393823,0.18660529824069896,0.5030759416293888,0.33690919953460535,0.2744403900681232,0.35499858629198816,0.7940506850802233,0.16305846012604566,0.1773428720239094,1.4436024509015855,1.7141270183336836
Firm 187,-27.8413209744309,6.393414996883445,1.1959014032519233,0,0,32.07437702127803,8.516902933131423,4.2365051645255045,0,0,56.008409733476334,43.77627557625643,75.64338095549552,0,0,1.1411940297031604,1.9049084374025766,5.0109410913238746,0,0,44.582676491463765,49.07254295413617,8.310244641227237,0,0,110.80657445497681,114.25846838116252,234.6130126017357,0,0,187.82331625202522,137.92047862765978,110.22206330318603,0,0,23.657048100302774,49.59731386297924,17.701075383166252,0,0,433.6941541831527,313.84509943207064,81.50390570025182,0,0,646.9632609163648,159.05796101917406,352.7356167022354,0,0,286.4581289507066,101.69675066232203,339.64706415220115,0,0,1.0093927461259946,0.7734300643853133,0.8018578735579919,0,0,0.2931961864525101,0.028681742679213567,0.8686925110411455,0,0,0.4423468403324466,1.3234625283276136,1.3899242410095705,0,0,1.5246276030495116,0.4226106910821498,0.7532366307672668,0,0,0.026072002620871865,0.1415778407350209,0.6046692724196071,0,0,0.7861969670825064,0.05967556813378534,0.40569651555383757,0,0
Firm 188,70.33022973405849,2007.6065797848119,3059.3921349169786,471.30427956900604,-2054.549430466053,1132.5117209970967,551.8575272587685,2953.3387983527746,2208.987949970099,2862.8608093856074,5657.173461438567,4240.5686973141665,7339.077491566725,6517.985635114318,4052.8402855774452,3.2046649187930405,2.1737655215809015,2.8966728304749414,0.3341956697436804,0.843252729499257,898.3702505330664,2989.5635076163107,2338.3270231688543,3177.6617114571845,1449.7218894125415,37369.67707713376,56681.02720001038,28757.337030735373,41924.30008872723,64983.79071971278,22899.489391953717,25323.793649253457,19530.152840383562,45330.20011689293,2212.277441592858,2738.289701577884,2705.3012853356954,5562.951083592468,5597.327737666015,4728.013411921271,0.017488696084750583,-1.0510748341772439e-08,0,17.505980070564632,-19.19138318172926,0.02971852025747071,0,0,616.2999416140235,59.164337366524094,-5.656085464814073e-09,0,0,118.99177136797493,96.40938403882907,0,0,0,828809.3715229128,0,0,0,0,2691212.4695150345,0,0,0,0,43182.18632286728,0,0,0,0,985011.3037594531,0,0,0,0,575064.7869833746,0,0,0,0,3978266.352019351,0
Firm 189,0,521.806783807055,58.81097316684966,537.2180321362302,172.4604692023083,13.527793219795665,16.53756508113086,5.277169022068123,11.786423389605208,15.199225598778993,24.328686512491885,20.507814562750273,2.6404625699893316,15.61298213185308,13.057884848815492,1.9781830787664942,3.7788515542469217,2.9545701245137894,1.3339142080331385,1.4699047251086776,0,427.9399359132422,7.68652251430928,389.2644573755901,257.75162863936646,2978.6822799543293,6246.0955771274685,5847.157280512385,4166.677283687551,3961.830614359172,3427.6661983676213,3336.116503093561,1704.6259140579161,1719.6489763574953,1985.3539445480926,36.44372305611103,4.499747468205106,35.04790784318537,1.2111882739852733,9.811292770115907,40.48402987412413,55.35496114774346,301.4542613126818,486.03493630828655,336.8514372094377,744.9895559788367,847.781501562657,796.5463497197336,673.6495393376975,1251.5875028886617,361.98876170153414,28.41326933199908,45.175367934230025,441.83643402916925,173.9229616840143,0.7726292471028827,0.7584693290956469,0.2567015945571906,1.8773671086392016,0.1282748710179188,0.028468416070707374,0.44821649313954,0.04792412623169984,0.004209680399227681,0.3538718900379678,0.5561983556537908,0.6761401504436885,1.6488449125951956,0.10344793684446378,1.6989163168474106,0.1853018697162306,0.16036665948866088,0.7981064887885851,0.022490993005070438,0.3796707877037387,0.5574438215620408,0.6108356548740531,0.26585275138137954,0.2573346241288518,0.49957320311668363,0.01703038798423574,0.4607639710257942,1.1030682897970223,1.76691300217681,0.6083220641063225
